record_id,record_type,page,owning_showcase,media_id,source_file,cargo_freight_url,canonical_base_url,url_evidence,freight_id,filename,rendition,rendition_width_request_px,natural_width_px,natural_height_px,design_width_1440_css_px,design_height_1440_css_px,rendered_max_width_css_px,rendered_max_height_css_px,dpr_coverage,format,mime_type,transparency,poster_fallback,loading_priority,referenced,referenced_by,source_provenance_evidence,source_provenance_confidence,delivery_evidence_source,delivery_evidence_confidence,notes
ece9152b9206dce5cb93,poster,who,who-alvis,,unknown,https://freight.cargo.site/t/original/i/A3033712492901311047143260731193/profile-cch-poster.jpg,https://freight.cargo.site/t/original/i/A3033712492901311047143260731193/profile-cch-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,A3033712492901311047143260731193,profile-cch-poster.jpg,original,,600,750,unknown,unknown,unknown,unknown,unknown,jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/M3033713145657796839429454214969/profile-cch.mp4,critical,true,who:video[data-poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; Cargo library in_use=False; bodycopy reference is authoritative
77adc663e6937a651139,poster,who,who-ocean,,unknown,https://freight.cargo.site/t/original/i/C3033703303563517008361575462713/profile-chy-poster.jpg,https://freight.cargo.site/t/original/i/C3033703303563517008361575462713/profile-chy-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,C3033703303563517008361575462713,profile-chy-poster.jpg,original,,600,750,unknown,unknown,unknown,unknown,unknown,jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/W3033697092268086229249903081273/profile-chy.mp4,critical,true,who:video[data-poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; Cargo library in_use=False; bodycopy reference is authoritative
6104ee6438c638e79a3e,system-font,site,site typography,,cargo/tokens.css,not applicable,not applicable,system font has no delivery URL,,Times New Roman,operating-system font; no remote URL,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,font,not captured,not applicable,"Times, serif",browser font selection,true,font-family: Times New Roman,exact CSS contract path captured in docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv,medium,docs/audits/2026-07-20T175853-0400-round-80/public/home.html preloaded site font settings,not applicable,availability depends on the visitor operating system
4ec30671727cab94030e,video,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/N3022828928526090462141495162681/3d-animation_social-nov-8-cargo-under-1mb-1080.webm,https://freight.cargo.site/t/original/i/N3022828928526090462141495162681/3d-animation_social-nov-8-cargo-under-1mb-1080.webm,derived from Cargo media hash and filename; not observed in Phase 1 delivery,N3022828928526090462141495162681,3d-animation_social-nov-8-cargo-under-1mb-1080.webm,original,,1080,1080,unknown,unknown,unknown,unknown,unknown,webm,video/webm,unknown,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; alpha channel was not decoded in Phase 1; Cargo library in_use=False; bodycopy reference is authoritative
9145cb4322abac7dab4f,video,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/J3028473484749373459701835544377/8bit-girls-alpha-v2.mp4,https://freight.cargo.site/t/original/i/J3028473484749373459701835544377/8bit-girls-alpha-v2.mp4,derived from Cargo media hash and filename; not observed in Phase 1 delivery,J3028473484749373459701835544377,8bit-girls-alpha-v2.mp4,original,,1080,1920,unknown,unknown,unknown,unknown,unknown,mp4,video/mp4,unknown,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; alpha channel was not decoded in Phase 1; Cargo library in_use=False; bodycopy reference is authoritative
9b6bfee6a5950a75d940,video,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/T3028474672848819015112926476089/8bit-girls-alpha-v2.mp4,https://freight.cargo.site/t/original/i/T3028474672848819015112926476089/8bit-girls-alpha-v2.mp4,derived from Cargo media hash and filename; not observed in Phase 1 delivery,T3028474672848819015112926476089,8bit-girls-alpha-v2.mp4,original,,1080,1920,unknown,unknown,unknown,unknown,unknown,mp4,video/mp4,unknown,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; alpha channel was not decoded in Phase 1; Cargo library in_use=False; bodycopy reference is authoritative
f72ca59029e4501a5f5c,video,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/X3028308602807115231975331903289/8bit-girls-final-alpha-1080-hevc.mp4,https://freight.cargo.site/t/original/i/X3028308602807115231975331903289/8bit-girls-final-alpha-1080-hevc.mp4,derived from Cargo media hash and filename; not observed in Phase 1 delivery,X3028308602807115231975331903289,8bit-girls-final-alpha-1080-hevc.mp4,original,,1080,1920,unknown,unknown,unknown,unknown,unknown,mp4,video/mp4,unknown,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; alpha channel was not decoded in Phase 1; Cargo library in_use=False; bodycopy reference is authoritative
bc1dda3a517b1169fe8b,video,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/L3027108618788435916473837860665/anyday-hotel-report.webm,https://freight.cargo.site/t/original/i/L3027108618788435916473837860665/anyday-hotel-report.webm,derived from Cargo media hash and filename; not observed in Phase 1 delivery,L3027108618788435916473837860665,anyday-hotel-report.webm,original,,1600,1600,unknown,unknown,unknown,unknown,unknown,webm,video/webm,unknown,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; alpha channel was not decoded in Phase 1; Cargo library in_use=False; bodycopy reference is authoritative
4dbbba639f2e6dbc3ff9,video,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/I3028243479473301819975751219001/anyday-logo-slideshow-v2.webm,https://freight.cargo.site/t/original/i/I3028243479473301819975751219001/anyday-logo-slideshow-v2.webm,derived from Cargo media hash and filename; not observed in Phase 1 delivery,I3028243479473301819975751219001,anyday-logo-slideshow-v2.webm,original,,2046,1364,unknown,unknown,unknown,unknown,unknown,webm,video/webm,unknown,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; alpha channel was not decoded in Phase 1; Cargo library in_use=False; bodycopy reference is authoritative
29b281521001e70bba80,video,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/W3028279552690080513436351510329/anyday-logo-slideshow-v3.webm,https://freight.cargo.site/t/original/i/W3028279552690080513436351510329/anyday-logo-slideshow-v3.webm,derived from Cargo media hash and filename; not observed in Phase 1 delivery,W3028279552690080513436351510329,anyday-logo-slideshow-v3.webm,original,,2042,1364,unknown,unknown,unknown,unknown,unknown,webm,video/webm,unknown,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; alpha channel was not decoded in Phase 1; Cargo library in_use=False; bodycopy reference is authoritative
ad28cc6831c4755a9e04,video,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/P3027108589402772607054522136377/anyday-logo-slideshow.webm,https://freight.cargo.site/t/original/i/P3027108589402772607054522136377/anyday-logo-slideshow.webm,derived from Cargo media hash and filename; not observed in Phase 1 delivery,P3027108589402772607054522136377,anyday-logo-slideshow.webm,original,,2048,1364,unknown,unknown,unknown,unknown,unknown,webm,video/webm,unknown,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; alpha channel was not decoded in Phase 1; Cargo library in_use=False; bodycopy reference is authoritative
32622074897df90843ad,video,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/W3027108934319993297275718252345/anyday-money-moments.webm,https://freight.cargo.site/t/original/i/W3027108934319993297275718252345/anyday-money-moments.webm,derived from Cargo media hash and filename; not observed in Phase 1 delivery,W3027108934319993297275718252345,anyday-money-moments.webm,original,,1440,1440,unknown,unknown,unknown,unknown,unknown,webm,video/webm,unknown,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; alpha channel was not decoded in Phase 1; Cargo library in_use=False; bodycopy reference is authoritative
0f82beefd1451a57bbab,video,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/D3027108949132728788464488199993/anyday-scroller.webm,https://freight.cargo.site/t/original/i/D3027108949132728788464488199993/anyday-scroller.webm,derived from Cargo media hash and filename; not observed in Phase 1 delivery,D3027108949132728788464488199993,anyday-scroller.webm,original,,900,1200,unknown,unknown,unknown,unknown,unknown,webm,video/webm,unknown,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; alpha channel was not decoded in Phase 1; Cargo library in_use=False; bodycopy reference is authoritative
d59fa79107f80a099136,video,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/J3027108963982357767800677250873/curate-image1-vid.webm,https://freight.cargo.site/t/original/i/J3027108963982357767800677250873/curate-image1-vid.webm,derived from Cargo media hash and filename; not observed in Phase 1 delivery,J3027108963982357767800677250873,curate-image1-vid.webm,original,,1600,900,unknown,unknown,unknown,unknown,unknown,webm,video/webm,unknown,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; alpha channel was not decoded in Phase 1; Cargo library in_use=False; bodycopy reference is authoritative
c5a6ec7e00cee30086e9,video,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/L3022811933208733960204819412793/Final_Navy_EVIIVE-Logo-Animation_Jul-2026-web-hq-1800.webm,https://freight.cargo.site/t/original/i/L3022811933208733960204819412793/Final_Navy_EVIIVE-Logo-Animation_Jul-2026-web-hq-1800.webm,derived from Cargo media hash and filename; not observed in Phase 1 delivery,L3022811933208733960204819412793,Final_Navy_EVIIVE-Logo-Animation_Jul-2026-web-hq-1800.webm,original,,1800,1200,unknown,unknown,unknown,unknown,unknown,webm,video/webm,unknown,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; alpha channel was not decoded in Phase 1; Cargo library in_use=False; bodycopy reference is authoritative
1f9e11235cb11587f371,video,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/I3033680248822773686163965785913/Final_Profile-Pic_CCH-cargo.mp4,https://freight.cargo.site/t/original/i/I3033680248822773686163965785913/Final_Profile-Pic_CCH-cargo.mp4,derived from Cargo media hash and filename; not observed in Phase 1 delivery,I3033680248822773686163965785913,Final_Profile-Pic_CCH-cargo.mp4,original,,1200,1500,unknown,unknown,unknown,unknown,unknown,mp4,video/mp4,unknown,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; alpha channel was not decoded in Phase 1; Cargo library in_use=False; bodycopy reference is authoritative
